sku,filename,caseW,bboxH,cxRatio,cyRatio,canvas,color_mode,extra_chunks,pass_technical_geometry,dial_graft,registration_inliers,source_sha256,final_sha256,visual_review,visual_notes,repair_method,metric_warnings
WL89,WL89.png,0.779297,0.911458,0.500000,0.500000,1024x1536,RGBA,,True,registration-failed,7,910c5efad48d8d5848d895481f84c6433ac5ace1269d6a4e67e3448c0efac2ee,4419159d1ea004598f3048820de3e72f2baa880058e22f5e76bf34315bb9daa1,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
W234,W234.png,0.780273,0.911458,0.499512,0.500000,1024x1536,RGBA,,True,applied,181,98b452f24ae3de730aea293ec11c1f974eccbe0eee59c4f1dbb49df0c04a0664,b057b6e4a305eff3ec7df748cdf0a02ad31fb4733e44a4fa9b9d9c819663eeef,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
W2279,W2279.png,0.780273,0.891927,0.500488,0.500000,1024x1536,RGBA,,True,applied,181,6616c3bb5a7b2d4d8d9963c513d0ab3e9aaddb594061578c3e9534f12815250e,9719c5b28b2533e7d583bf4eda63cef0f724fafa8c5479c4d07fd0624728381d,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
W2277,W2277.png,0.779297,0.911458,0.500000,0.500000,1024x1536,RGBA,,True,applied,378,93a4746f033783d0a56e48df719fd8cdbd5c20dce3841ec670970e0a4a66f8fe,d9c704b74acc2029f1941fdc3fa56d602d3f18b9ad3b6f472c67754e0b12f5b8,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
W233,W233.png,0.780273,0.911458,0.500488,0.500000,1024x1536,RGBA,,True,applied,117,b2680f09703cd887ed60c97b501023531fe5e6caef3fe598f9e46fa21c1daf5d,15a6ae5673c12a4d887719a60bf87eb38623c7e92d216b88bff0cb13b7ce8651,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
WW826,WW826.png,0.780273,0.911458,0.500488,0.500000,1024x1536,RGBA,,True,applied,62,35bce8ad828f0c842a848ca7e082e40b02af28f89d3387cd12f904777581be02,4071446e6e7a2cf14aeeb4bc925a602964b6e14530b1ba306beb47345ad70619,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
WW793,WW793.png,0.781250,0.911458,0.500000,0.500000,1024x1536,RGBA,,True,registration-failed,5,c1bbe7861596045ded1d8391e8046cde3b5bf081ad1342b25ccbdf2450b0957b,e6ea7af1fc58af825942d17258810c1647349adf75e14a8bdf63385aa0e87518,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
W2312,W2312.png,0.780273,0.862630,0.500488,0.499674,1024x1536,RGBA,,True,applied,247,e1e3ddf5af04f829cbb42b86d8a633b9ab4341e2c6505ebe63ce05c3d79e09c1,512aa2dcbdd1d4466a16e4b62b3b90ce7882a6e4ed244435551ff584af160278,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
WW285,WW285.png,0.779297,0.911458,0.500000,0.500000,1024x1536,RGBA,,True,applied,96,4cda6d646ea85a430d97b26e664047ed53e545c8ed5b837ddd7e46c41b1e9bcb,7755cfa4b62c4ede1dc48361dc98a48cc6682a75f5a6d00f299aff7ee51b3fea,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
W2297,W2297.png,0.781250,0.911458,0.500000,0.500000,1024x1536,RGBA,,True,applied,263,d16f7bbb393513a1224696ac4e059118d17c55df448ab9a8d0bc8477fb02e2cc,582b5a712c884e05c6a5de47a8ce7fbec6c1a741bbd137dfbdf6fdbd9d190845,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
CRJY0080-62E,CRJY0080-62E.png,0.779297,0.875000,0.500000,0.500000,1024x1536,RGBA,,True,applied,673,f0981f94cd98549c2ceb3e5917424c5cb1d8a07d3273828ae522910d95792b0b,22d37b814119b3029e6f2e7480998944209d39382cd8699bb35f338b1fda2adb,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
CRT120.410.22.051.01,CRT120.410.22.051.01.png,0.779297,0.873047,0.500000,0.500326,1024x1536,RGBA,,True,applied,183,57ced7d9a97bbf6ac9b11438c2726a231d6629bfa71e3a4fbaea79a9e148108d,b3ec89289472df39eed2b278d296ceb72728ae7b926d0f4c04a719c658c28d42,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
CRH82315931,CRH82315931.png,0.780273,0.911458,0.499512,0.500000,1024x1536,RGBA,,True,skipped-after-visual-retry,,788ab821a9b868fb52b0cd79e72601ea6fb476a29e3393331e920758cea761c5,ce68e7e945fe6d5bdfc75d243dc23b725b71a379ce9c4c89aa3dc8bc664b8a70,PASS,"Full-resolution targeted retry accepted on black: corrected visible hardware, strap tail, protective film, or product identity using the exact SKU reference; source-dial graft deliberately skipped to avoid reintroducing the defect.",higgsfield-targeted-visual-retry,
CRH82305931,CRH82305931.png,0.780273,0.911458,0.499512,0.500000,1024x1536,RGBA,,True,skipped-after-visual-retry,,72cb4d9f32a39919a9dbfc24a2f7308bea14bb49dfc5442b7610f576eadbde6a,b4a6fc6568297956f118cd715d3a4ed30f8ebb6b37d0e32f3d8cbb109718da83,PASS,"Full-resolution targeted retry accepted on black: corrected visible hardware, strap tail, protective film, or product identity using the exact SKU reference; source-dial graft deliberately skipped to avoid reintroducing the defect.",higgsfield-targeted-visual-retry,
CRH24251391,CRH24251391.png,0.780273,0.911458,0.499512,0.500000,1024x1536,RGBA,,True,applied,44,b5d5c199d420e2f0b8e24b235043754166b57666fafc237a2a6565f02c41f5e5,17df976dfcc7fecc993dae45dca954247f0bd91bfcaba9d8a6eb4e81ddcbae1b,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
CRJY8149-05E,CRJY8149-05E.png,0.781250,0.911458,0.500000,0.500000,1024x1536,RGBA,,True,applied,634,8a44d716efeeb0548c7ee1ea42bd5c83cacfddeb30d68c13a92b67dc4ba4338a,5f5b40802e1806a732d00efefcdec88d903eba8ccdaed4d3fa505d142750c90e,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
CRBN2037-11E,CRBN2037-11E.png,0.779297,0.909505,0.500488,0.499674,1024x1536,RGBA,,True,applied,201,b4c63b65746926f891299b3fe047e6afe773973d9f8fabae33dee2ee56d2a21e,df43f15fa16f78f11082f804292d573f58cbaab0af6903e249b93f9b66688b10,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
CRH77612133,CRH77612133.png,0.780273,0.886068,0.500000,0.499674,1024x1536,RGBA,,True,applied,371,a1515381489d80b4f0d423380c645a0465a88d8004ba0b5c018fad9f1a99fc16,9f9f408c29a16dc0acddc4a0f148feec54e7697074c916a7333267ccdabb2447,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
W240,W240.png,0.779297,0.911458,0.500488,0.500000,1024x1536,RGBA,,True,applied,64,30c93472e82a6e57ae0af4bfc91703c1f9cfe1f22ff1031531ed9a94e0e11570,230d613d82a909cf4ab85961795abddfc821b94ada8e74b1d275b2e57771767f,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
W2274,W2274.png,0.779297,0.910807,0.500000,0.500326,1024x1536,RGBA,,True,applied,253,ed67eba7b86c7051ef4ca0156819358ce23b38b510c4aa357fc0e910b544f0bc,e86598a0b5aa4f906585b2bc5bd618733c178bc384d1d7f501ce8c040bc64314,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
CRBJ2105-51E,CRBJ2105-51E.png,0.778320,0.911458,0.500488,0.500000,1024x1536,RGBA,,True,applied,160,bcb35ec089ea09ab165798090a12dcf92d4a74c31db65562630e6ddc355bd745,df1c3bd0c0979b93f24a2857745a55c1a65d8b74a44c8999ca636edf1f26fa13,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
CRBY3006-53E,CRBY3006-53E.png,0.781250,0.856120,0.500000,0.500326,1024x1536,RGBA,,True,applied,660,2e890aa5bc8b1b520b913350b07f3253a1d70ddc43fef9d936b39fbb429d22e4,0b018d77e26861ff3ed6e01839b1dcf1502e342e037874c6708556c5483b5725,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
WW542,WW542.png,0.780273,0.911458,0.500000,0.500000,1024x1536,RGBA,,True,applied,209,9d244e6f933118c35ed85f2ea312978f239dc25255f0afeccdf84dba0bb15123,edb167023f66316fad82f75c705520d3d9575e91de1cfa9d064a727839589e39,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
CRRF1050SUN065P1,CRRF1050SUN065P1.png,0.779297,0.911458,0.500000,0.500000,1024x1536,RGBA,,True,applied,292,bab73a4d9b60ff05185bf57794dcd94123ac74ed6a640d861c7af93e47722865,537c272467c8a497695e22ec6c67a65b83f4ecffb518fc325fb7ca132edafce1,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
CRXS.3590.NSF.SET,CRXS.3590.NSF.SET.png,0.780273,0.911458,0.499512,0.500000,1024x1536,RGBA,,True,applied,437,d5783e1c73cf7c2e25e26b9ae15531fafa415a55371e67163a8f42f19347ba2b,7a80f9c40892265d1ac26ae05978de2cac05caf2c95a3dab86a1445a5c19d46a,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
CR96B251,CR96B251.png,0.781250,0.911458,0.500000,0.500000,1024x1536,RGBA,,True,applied,343,33e3e898cc2b718a973e557852b5c91270db6beca75d24ca9274b3946e65c1c3,e54bbd11d5cd44fea13fa259759f1dd28b0c8cf41eb8c1652883ad2eb429dfd6,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
CRAS4050-51E,CRAS4050-51E.png,0.780273,0.897135,0.500488,0.500000,1024x1536,RGBA,,True,applied,553,6bd90473d73d1c116b089fe5fdccb2a174ea2b6c22eee50b1cd52fc1afb390d4,c65ef37459ab66fa71a98b3cf83b7d4795eff5bc7c5f761ae544fa7b81629afe,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
WW268,WW268.png,0.780273,0.856771,0.499512,0.500000,1024x1536,RGBA,,True,applied,131,d4ed4f945e0446147adbca2fb80eb813b87d73556fa22a4064c7966c86c1d772,46bfe2537cf746d5cb22ed9f60e251ab55bfa5325f0a116d628d8ebbccb62a3a,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
CRCB5009-55E,CRCB5009-55E.png,0.780273,0.894531,0.500488,0.500000,1024x1536,RGBA,,True,applied,693,a4486c027fca1ffb433471780bf3c4795fb4942af6b70d52d2aeb17963421a8f,e5fc7f926831d4b0e846b090411ebe7c16cd5e820d0452abf99108f6f26392c5,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
CRCB5925-82X,CRCB5925-82X.png,0.779297,0.867188,0.500000,0.500000,1024x1536,RGBA,,True,applied,326,888127026363badacab20de0253be866e64925c0bf9c9f865bbff9c9ac7d1549,0da2088e70ae85775dd82d4025ac5d0a9e2f2e59eae506a510727d84969ef487,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
WW600,WW600.png,0.780273,0.911458,0.500488,0.500000,1024x1536,RGBA,,True,applied,37,1795ab9c8948b2890d649fe5aa40a55a42fe3b0fe78793a2b6971e5d11c4ab07,04dadb5a02c8ec79d7d75f974ab6bb96cd01fcf55f550be77132906c341c5366,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
CRT120.210.22.051.01,CRT120.210.22.051.01.png,0.781250,0.901042,0.500000,0.500000,1024x1536,RGBA,,True,applied,128,5b94159ba78e477c51cf2772dea62a8ae9d4d6cbf0c91ed02eb05ad1667a5555,1bdc304853e509544369f75beab1260ba647530e58d57abdacdc899ed84cbafe,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
CRH11411115,CRH11411115.png,0.781250,0.911458,0.500000,0.500000,1024x1536,RGBA,,True,applied,28,5b8c4c5df2b53eff0141cd4a04f5fc3937547cd121fc5a4a31b6eee622bb2245,4336b2fec9ed958d37b8d0b9c23b506425840feda5a1d96b24f17fff74a07f74,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
CRH64455933,CRH64455933.png,0.780273,0.911458,0.499512,0.500000,1024x1536,RGBA,,True,applied,309,a6d41007db0bcd1f746ffc7b3ad8637eb81bfb73ae9fb3b539a939c0db558380,3a9c5a9a023ff8e8fad97a249d6b360057b8c492583dc07dd5a5cba51a0be061,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
CRRF454SSA421J1,CRRF454SSA421J1.png,0.779297,0.911458,0.500000,0.500000,1024x1536,RGBA,,True,applied,163,7468a8427bbf477c66baba1af30696c3cb1fdcf10149ff873b516001c8942474,63d3b2b903011435d007efe370ca1354857a05b174413d91304d3b99fc90e6e9,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
CRBN1024-01E,CRBN1024-01E.png,0.780273,0.911458,0.500488,0.500000,1024x1536,RGBA,,True,applied,327,8ef5025c5734a379a6c846620268e621b253b32865a1ff57351ddfaa12894197,3018fbf402120a9bc5fbb0048ad4e62ee8dc750cdc0c1ac3b4f06b828b02e4b3,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
CRCB5037-17X,CRCB5037-17X.png,0.780273,0.904297,0.500488,0.499674,1024x1536,RGBA,,True,applied,394,003545ee46edd215e11031a87b9f9119270a5ff682a0d794deda57e67a578c5f,0f6f85d98bbdcc72c70c8bb3a93903aa12759403204ce58391b27a93812f2687,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
CRSEL09004W0,CRSEL09004W0.png,0.780273,0.881510,0.499512,0.500000,1024x1536,RGBA,,True,applied,143,23fbdfdf3f96f32efdbf14c7ad0f31e7c0f6d3cad7ccf477cdd3f7e72a32627b,5ec6ffc081de4e2a38e37a40c9336f0cba172a4fc255cb5f063ca2d4ba571d55,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
CRH11221550,CRH11221550.png,0.781250,0.911458,0.500000,0.500000,1024x1536,RGBA,,True,applied,54,921e940c4cad1e917347db01299649f4c2b030674f1ed061377966fc087cbff9,c940c8882c71bd5f2655cb6b12987b85c5044ec60714db2b690289eff90fa94d,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
CRH76512133,CRH76512133.png,0.781250,0.911458,0.500000,0.500000,1024x1536,RGBA,,True,applied,252,7644639bd3acce111396d86c853ef838a1537c03455ea57c07a0d967d13fc2d5,3284e232d3d5e4df49d889062adb3861686b2a66b0db0b035e4050179b0988f5,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
CRBN2036-14E,CRBN2036-14E.png,0.780273,0.903646,0.500488,0.500000,1024x1536,RGBA,,True,applied,378,bf87cca389ede2eed2474acc007a4e29d48a678234907040ba841a0ea0bea4a2,a6183f9500b4e99389aa65f56fb078140273cbaae25bda25a1a91cb06a7d2534,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
CRRA-AA0823L,CRRA-AA0823L.png,0.780273,0.865234,0.499512,0.500326,1024x1536,RGBA,,True,applied,424,833b78c106b87106438239ca9fac15b4f09ce0041e274c3457d91234e2b51565,af68a1a43ca1abb1683a1a67ac96760f2c5dcee3467441f3ba94dd3fe5d9c02f,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
CRSDK05003W,CRSDK05003W.png,0.780273,0.867188,0.499512,0.500000,1024x1536,RGBA,,True,applied,145,d99e8d29056125caf4be0181751f00bc311e96eb1e196993fdeab626b9b36079,c55d34ac0a8acd10403948a7c0f9c57a627f52ec4c3e2c568378175044496917,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
CRXS.3581,CRXS.3581.png,0.780273,0.875000,0.500488,0.500000,1024x1536,RGBA,,True,applied,252,766a7ece6d107886fdcd5adff74af7799ad6e5cf1225728e5a4d5cdb45695a67,16e6291ca11a87a7a2d947645ace6656c73d9e0e22e9ba286858b6cedff6f130,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
CRVIC241916,CRVIC241916.png,0.780273,0.911458,0.499512,0.500000,1024x1536,RGBA,,True,registration-failed,6,e107767b1e6186f76e286bac3d4a672bba1432f108d74842afc76249540eb17f,131fdb87b0149bdf5b7a6322c25b780327ad8c0c10e9e28d0d9deb2458354494,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
CRJR4065-09E,CRJR4065-09E.png,0.780273,0.852214,0.499512,0.499674,1024x1536,RGBA,,True,applied,601,16bdd1b8562df05bfcbd7c0f6143ab8b779a99f309b6bfa9c6579e27d155dc78,68eb241f54cc9f893202d95a856cb3c6c355ab3d5403f944ccc924f806303523,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
CRBN4049-11E,CRBN4049-11E.png,0.780273,0.884766,0.500000,0.500326,1024x1536,RGBA,,True,applied,421,78d24d389269032b0bb031cb7a59c090b84c42454ea5c30684471edbadb59229,12baa74c4100c5ede423a7904290de86ed1c5cd7247bad5cb01b9ad69597d604,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
CR98A304,CR98A304.png,0.779297,0.911458,0.500000,0.500000,1024x1536,RGBA,,True,applied,550,077d70a7af701eefdcfbea35aa6f60701b92817f0d39b2f736e6aecc8249c39c,d35e9b7e70fcade164f233cbd4f5932e07aad0f216e2520533cf1d9e9d4d60ac,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
CRBJ2127-16E,CRBJ2127-16E.png,0.781250,0.911458,0.500000,0.500000,1024x1536,RGBA,,True,applied,451,b002917affe0ac5e8fde075e209e7b2f22f266bcee601a583652e9db0c1b2e05,90396b3d09aa619bd4eb036540e22cd29c3145ba59f59257b363f5cc4602dc10,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
CRSRPF24K1,CRSRPF24K1.png,0.779297,0.899089,0.499512,0.500326,1024x1536,RGBA,,True,skipped-after-visual-retry,,3f375935cdfb80541840c2decbf0cff0c2ca7eefe8a6b1f2606afbc312c8c482,28b9fcb600133bda9a72231d75a20d6f299a1924214841e9025221003db778dd,PASS,"Full-resolution targeted retry accepted on black: corrected visible hardware, strap tail, protective film, or product identity using the exact SKU reference; source-dial graft deliberately skipped to avoid reintroducing the defect.",higgsfield-targeted-visual-retry,
CRSRPF67K1,CRSRPF67K1.png,0.780273,0.858724,0.500488,0.499674,1024x1536,RGBA,,True,skipped-after-visual-retry,,afe8c68a307cf2acaeabf5a5d139c9eb63adaff11d98bb2851e2a194982e86d2,c5a405496856e1c5fa0a4d6e556e3eafe93a9e258508658ebc6e506a9f1bb3ff,PASS,"Full-resolution targeted retry accepted on black: corrected visible hardware, strap tail, protective film, or product identity using the exact SKU reference; source-dial graft deliberately skipped to avoid reintroducing the defect.",higgsfield-targeted-visual-retry,
CR98A283,CR98A283.png,0.780273,0.911458,0.499512,0.500000,1024x1536,RGBA,,True,applied,345,8ee2b87343abeda52caefe1ca3c79871f27f4cefaa20d1bca75e3449d41bcff0,c72831b8797f295921db7334e4829a083fc64922e8f58e4f7df4c6fa8390621a,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
CRCB5034-91W,CRCB5034-91W.png,0.779297,0.888021,0.500000,0.500000,1024x1536,RGBA,,True,applied,465,88ce137ae136bd9ac4d3ac3075d857a11faf214a292505d5296b74d9b0d185ea,309d6f03549012c1d722da962b9bd6b740dea50318197e5bf3723ff0b3318bf4,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
CRSDA02002W,CRSDA02002W.png,0.781250,0.911458,0.500000,0.500000,1024x1536,RGBA,,True,applied,238,4650a773f75ece550223b5dc15e80e5be0ae064cf69670ef74d9f1071ba02386,b8c68fa74cf6d2b99eed6db5b021263eac06da2b7a5bef91a3db7287c3d05e9b,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
CRH82201931,CRH82201931.png,0.781250,0.911458,0.500000,0.500000,1024x1536,RGBA,,True,applied,239,43814e7e4670a80557415586804c71dab7ec0e6b7fff4d5a11df9af8f32ec755,f7c68305f292f79f282b077a1fbd2d6e35813d9bfd615604ed7c9294d9e4e9a7,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
W2295,W2295.png,0.781250,0.911458,0.500000,0.500000,1024x1536,RGBA,,True,registration-failed,6,4ab3ccbbe43a96c8c9f41521ce050455d36f726c8f274f00d60fcf58287d54e8,dd5877994cced8804ea76a1ca19ed1936ad70c4866b3cdf0f4c642bc85bb3ae2,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
CRSRPK65K1,CRSRPK65K1.png,0.780273,0.875651,0.500000,0.499674,1024x1536,RGBA,,True,applied,234,316d978cbe33bb84bf3cc30c5b384c76a574e529b5b7baf94d75f9f3cf3ed4cf,82eeacdba832e0e4fab76896c4e4017b0db00b6241e557b59c86d954a3f9040b,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
CRT129.410.16.053.00~,CRT129.410.16.053.00~.png,0.780273,0.862630,0.500488,0.499674,1024x1536,RGBA,,True,applied,194,b79d6767f4ae9ac38e18f83e7fcc1079f9796d9f85cae30fbc930d2916344ff1,7b623345b8ec69fee9a0913ae567b2f65a8e159297c375c3ab347786403ab0f8,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
W2294,W2294.png,0.780273,0.911458,0.499512,0.500000,1024x1536,RGBA,,True,registration-failed,4,69120281a03602da742642cd0c79c1fec9df7cb873f259295063a62ab80fe5a5,1f867e89a080394a9241de22411ace124e222c77782f951c193797231a280af4,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
W2287,W2287.png,0.780273,0.911458,0.500488,0.500000,1024x1536,RGBA,,True,applied,76,e0a4e95dc8e5cceb812706a6a8dd98c6e4a94226898fdf4f4647582f7163efc7,b169bb7884993c8eddb295ab37aba7508a228d466a85f4fef78f4857881c2a89,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
W2293,W2293.png,0.780273,0.911458,0.500488,0.500000,1024x1536,RGBA,,True,applied,21,2cc1d43195a3852fdc458bddb4ae0536f1bee645c75c52795e2054a7accbb357,b3bfe3765d386d3f93df65d3a47e15be195e81b64813c6e584b99bc01e662406,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
